param_set,method,estimation_time,fitting_time,fit_success,param_success,fit_message,fit_nfev,true_frequency,true_phase,true_position,true_width,initial_frequency,initial_phase,initial_position,initial_width,fitted_frequency,fitted_phase,fitted_position,fitted_width,error_frequency,error_phase,error_position,error_width
15,Standard lmfit (dual_annealing),0.0004112720489501953,0.7600317001342773,True,True,['Maximum number of iteration reached'],8186,0.13406787694932354,1.2313966416109714,5.45227288910538,1.0434579592134665,0.525,3.141592653589793,10.0,1.55,0.13807878466509793,1.2037230870009403,5.458571372294579,1.045373253536741,0.029916992847514694,0.004404383009109953,0.0011552032184200668,0.0018355261046820064
15,ZeroGuess + lmfit (dual_annealing),0.0011022090911865234,0.7776353359222412,True,True,['Maximum number of iteration reached'],8291,0.13406787694932354,1.2313966416109714,5.45227288910538,1.0434579592134665,0.13055282831192017,1.4302685260772705,5.383927345275879,1.0837873220443726,0.1380787272865953,1.2037208743125578,5.458570217280632,1.0453733959214473,0.029916564866525143,0.004404735169403553,0.0011549913776022853,0.0018356625593469887
15,True + lmfit (dual_annealing),0.0004074573516845703,0.762244701385498,True,True,['Maximum number of iteration reached'],8191,0.13406787694932354,1.2313966416109714,5.45227288910538,1.0434579592134665,0.13406787694932354,1.2313966416109714,5.45227288910538,1.0434579592134665,0.13807879783083268,1.2037233048447056,5.458571682001813,1.0453735984510002,0.0299170910495229,0.004404348338197892,0.0011552600217460153,0.0018358566539447806
16,Standard lmfit (least_squares),0.00040221214294433594,0.01850724220275879,True,False,`ftol` termination condition is satisfied.,124,0.4192434252050079,1.7049362495591496,13.287375091519294,1.134584647411409,0.525,3.141592653589793,10.0,1.55,0.06916163090080274,6.283185307179562,10.783554222147975,0.26956732277346696,0.8350322825766843,0.2713490317738997,0.18843607952103272,0.7624088045008424
16,ZeroGuess + lmfit (least_squares),0.0011429786682128906,0.005635499954223633,True,True,`ftol` termination condition is satisfied.,30,0.4192434252050079,1.7049362495591496,13.287375091519294,1.134584647411409,0.39515072107315063,1.7048487663269043,13.383039474487305,1.0623685121536255,0.4173458444430998,1.6975934800797605,13.278726490500679,1.140746808621067,0.004526202792518916,0.001168638058629071,0.0006508886035839617,0.005431204470920028
16,True + lmfit (least_squares),0.00039124488830566406,0.0050356388092041016,True,True,`ftol` termination condition is satisfied.,25,0.4192434252050079,1.7049362495591496,13.287375091519294,1.134584647411409,0.4192434252050079,1.7049362495591496,13.287375091519294,1.134584647411409,0.41734589361783686,1.6975947977202879,13.278727036960927,1.1407470411529512,0.004526085498521911,0.0011684283496259246,0.0006508474773085345,0.0054314094198277384
16,Standard lmfit (dual_annealing),0.00043082237243652344,0.947685718536377,True,True,['Maximum number of iteration reached'],8321,0.4192434252050079,1.7049362495591496,13.287375091519294,1.134584647411409,0.525,3.141592653589793,10.0,1.55,0.41734584662989815,1.6975923106915831,13.27872617536271,1.140747035776198,0.004526197576460125,0.0011688241725378978,0.000650912320681348,0.005431404680865972
16,ZeroGuess + lmfit (dual_annealing),0.001102447509765625,0.7793469429016113,True,True,['Maximum number of iteration reached'],8261,0.4192434252050079,1.7049362495591496,13.287375091519294,1.134584647411409,0.39515072107315063,1.7048487663269043,13.383039474487305,1.0623685121536255,0.4173459255614235,1.6975937884591659,13.278726652354894,1.140747056456898,0.004526009305110771,0.0011685889785223627,0.0006508764225313273,0.005431422908417428
16,True + lmfit (dual_annealing),0.00038909912109375,0.7960939407348633,True,True,['Maximum number of iteration reached'],8481,0.4192434252050079,1.7049362495591496,13.287375091519294,1.134584647411409,0.4192434252050079,1.7049362495591496,13.287375091519294,1.134584647411409,0.41734587399607614,1.6975942070378196,13.278726803758719,1.1407471049298248,0.004526132301308876,0.0011685223596605476,0.0006508650279689291,0.005431465631476385
17,Standard lmfit (least_squares),0.0003943443298339844,0.021072864532470703,True,False,`ftol` termination condition is satisfied.,160,0.3168877842030117,3.4098600559638177,6.409242249747626,2.426371244186715,0.525,3.141592653589793,10.0,1.55,0.3204430926652041,2.9799060027361525e-21,7.809746491302158,2.565439736669756,0.011219455717215951,0.45730391684175153,0.21851323245110274,0.057315422285947326
