param_set,method,estimation_time,fitting_time,fit_success,param_success,fit_message,fit_nfev,true_amplitude1,true_center1,true_width1,true_amplitude2,true_center2,true_width2,initial_amplitude1,initial_center1,initial_width1,initial_amplitude2,initial_center2,initial_width2,fitted_amplitude1,fitted_center1,fitted_width1,fitted_amplitude2,fitted_center2,fitted_width2,error_amplitude1,error_center1,error_width1,error_amplitude2,error_center2,error_width2
43,True + lmfit (least_squares),0.0004968643188476562,0.005182981491088867,True,True,`ftol` termination condition is satisfied.,28,8.526253048016883,-1.8307799484372236,0.42203621870357577,5.612332498337667,4.36154774160781,1.4224566136824488,8.526253048016883,-1.8307799484372236,0.42203621870357577,5.612332498337667,4.36154774160781,1.4224566136824488,8.534190973392969,-1.830738354766646,0.4224661460732986,5.623083423883337,4.358378903441128,1.4223651573481693,0.0009309980986233399,2.2719098826185662e-05,0.0010186978052345106,0.0019155895608206554,0.0007265398327414194,6.429463886619117e-05
43,Standard lmfit (dual_annealing),0.0004961490631103516,1.1304585933685303,True,True,['Maximum number of iteration reached'],12316,8.526253048016883,-1.8307799484372236,0.42203621870357577,5.612332498337667,4.36154774160781,1.4224566136824488,5.05,0.0,1.05,5.05,0.0,1.05,8.53419098375292,-1.8307384105920892,0.4224661191484195,5.623083685768271,4.358378870809207,1.4223649736769117,0.0009309993136882766,2.2688606115576322e-05,0.0010186340076790987,0.0019156362232260386,0.0007265473144710939,6.442376143890782e-05
43,ZeroGuess + lmfit (dual_annealing),0.0012531280517578125,1.0967130661010742,True,True,['Maximum number of iteration reached'],12190,8.526253048016883,-1.8307799484372236,0.42203621870357577,5.612332498337667,4.36154774160781,1.4224566136824488,8.768914222717285,-2.2950305938720703,0.3162924349308014,5.678999423980713,4.389922142028809,1.6086742877960205,8.534191126943904,-1.8307383423134174,0.4224661269944496,5.6230835138826505,4.358378899523485,1.422365153098567,0.0009310161078162009,2.272590097009221e-05,0.0010186525985717762,0.0019156055968117171,0.0007265407309645573,6.429762637539518e-05
43,True + lmfit (dual_annealing),0.00048542022705078125,1.155308485031128,True,True,['Maximum number of iteration reached'],12666,8.526253048016883,-1.8307799484372236,0.42203621870357577,5.612332498337667,4.36154774160781,1.4224566136824488,8.526253048016883,-1.8307799484372236,0.42203621870357577,5.612332498337667,4.36154774160781,1.4224566136824488,8.534186125919687,-1.830738278032605,0.42246639643636374,5.623081726447256,4.35837866222714,1.422364709221023,0.0009304295636227782,2.2761012132690185e-05,0.0010192910317256812,0.001915287113294411,0.0007265951374182518,6.460967634569617e-05
44,Standard lmfit (least_squares),0.0005021095275878906,0.019970178604125977,True,False,`ftol` termination condition is satisfied.,164,5.743605583884713,-4.028235062292315,1.2685137307284224,9.901533116032207,-3.59915984763476,1.0848263394910997,5.05,0.0,1.05,5.05,0.0,1.05,9.068257333876526,-3.9411890429611405,1.2332314461756602,6.645662805537076,-3.5033632577864684,1.032032952039406,0.57884402078723,0.02160897216401265,0.02781387674258916,0.32882486705249137,0.026616375460858082,0.04866528911573025
44,ZeroGuess + lmfit (least_squares),0.0011513233184814453,0.009334325790405273,True,False,`ftol` termination condition is satisfied.,70,5.743605583884713,-4.028235062292315,1.2685137307284224,9.901533116032207,-3.59915984763476,1.0848263394910997,8.809913635253906,-3.818402051925659,1.0069091320037842,7.773850440979004,-3.115767478942871,0.948585569858551,9.068233440400538,-3.941189897922662,1.2332315721801443,6.645687150835835,-3.5033637224915486,1.0320334320316407,0.5788398607738658,0.021608759921800277,0.027813777410212123,0.3288224083121656,0.026616246345981313,0.04866484665575564
44,True + lmfit (least_squares),0.0004773139953613281,0.017076730728149414,True,False,`ftol` termination condition is satisfied.,149,5.743605583884713,-4.028235062292315,1.2685137307284224,9.901533116032207,-3.59915984763476,1.0848263394910997,5.743605583884713,-4.028235062292315,1.2685137307284224,9.901533116032207,-3.59915984763476,1.0848263394910997,9.068210008876234,-3.9411907258405896,1.2332317002480067,6.6457110099898555,-3.5033641879405875,1.0320339035910144,0.5788357811893675,0.021608554393097324,0.027813676451224283,0.3288199986697657,0.02661611702440112,0.04866441196924721
44,Standard lmfit (dual_annealing),0.0004754066467285156,1.0980191230773926,True,False,['Maximum number of iteration reached'],12211,5.743605583884713,-4.028235062292315,1.2685137307284224,9.901533116032207,-3.59915984763476,1.0848263394910997,5.05,0.0,1.05,5.05,0.0,1.05,6.373737933305277,-4.072455195537209,1.24114998396763,9.423072618996269,-3.545421771883924,1.0750525559538322,0.10971024040866877,0.010977545391735503,0.02157150222180029,0.04832186000178415,0.01493072773251531,0.00900953745449479
44,ZeroGuess + lmfit (dual_annealing),0.0014166831970214844,1.1446542739868164,True,False,['Maximum number of iteration reached'],12533,5.743605583884713,-4.028235062292315,1.2685137307284224,9.901533116032207,-3.59915984763476,1.0848263394910997,8.809913635253906,-3.818402051925659,1.0069091320037842,7.773850440979004,-3.115767478942871,0.948585569858551,9.06899136049597,-3.94113464583453,1.233243493086322,6.644841766045653,-3.5033860462668462,1.0320094280431313,0.5789718197122647,0.02162247612437471,0.027804379872062576,0.32890778749337674,0.026610043849775895,0.04868697368902862
44,True + lmfit (dual_annealing),0.00047707557678222656,1.1100380420684814,True,False,['Maximum number of iteration reached'],12225,5.743605583884713,-4.028235062292315,1.2685137307284224,9.901533116032207,-3.59915984763476,1.0848263394910997,5.743605583884713,-4.028235062292315,1.2685137307284224,9.901533116032207,-3.59915984763476,1.0848263394910997,8.039885936277539,-3.981269295668758,1.2383308082787294,7.695939971031026,-3.522155561855272,1.050675569232284,0.3997977087486093,0.011659142502183166,0.023793926481474485,0.22275269083632748,0.021395072472286173,0.03148040291392273
