param_set,method,estimation_time,fitting_time,fit_success,param_success,fit_message,fit_nfev,true_amplitude1,true_center1,true_width1,true_amplitude2,true_center2,true_width2,initial_amplitude1,initial_center1,initial_width1,initial_amplitude2,initial_center2,initial_width2,fitted_amplitude1,fitted_center1,fitted_width1,fitted_amplitude2,fitted_center2,fitted_width2,error_amplitude1,error_center1,error_width1,error_amplitude2,error_center2,error_width2
1,Simple + lmfit (least_squares),0.0007998943328857422,0.03716778755187988,True,False,`ftol` termination condition is satisfied.,221,6.026718993550662,-3.439813595575635,0.39638958863878504,3.807947176588889,4.507143064099161,1.4907884894416696,5.05,0.0,1.05,5.05,0.0,1.05,1.8729174175926513,3.8975630342388703,1.3716607545859083,2.216757109421846,4.99971735347069,1.4040757103052317,0.689231002872889,2.133073908205957,2.460385423583492,0.4178603308758108,0.10928747598340974,0.05816571549255362
1,ZeroGuess + lmfit (least_squares),0.00128936767578125,0.006875753402709961,True,True,`ftol` termination condition is satisfied.,42,6.026718993550662,-3.439813595575635,0.39638958863878504,3.807947176588889,4.507143064099161,1.4907884894416696,5.539189338684082,-3.368699073791504,0.5173563957214355,3.668466806411743,4.662847518920898,1.5275706052780151,5.999749784679544,-3.4351170714931256,0.39641862695658575,3.7881201967305578,4.496200300314372,1.5018915911844564,0.00447494049415252,0.0013653426129108268,7.325701439442435e-05,0.005206737105027754,0.0024278714097078083,0.00744780485053588
1,True + lmfit (least_squares),0.0005013942718505859,0.005383014678955078,True,True,`ftol` termination condition is satisfied.,28,6.026718993550662,-3.439813595575635,0.39638958863878504,3.807947176588889,4.507143064099161,1.4907884894416696,6.026718993550662,-3.439813595575635,0.39638958863878504,3.807947176588889,4.507143064099161,1.4907884894416696,5.99974983455676,-3.435117068969298,0.3964186203889567,3.7881202069762407,4.496200303940625,1.501891583049696,0.004474932218137629,0.0013653433466214605,7.324044577294701e-05,0.005206734414422424,0.002427870605150903,0.007447799393852737
1,Simple + lmfit (dual_annealing),0.0005257129669189453,1.1330628395080566,True,True,['Maximum number of iteration reached'],12176,6.026718993550662,-3.439813595575635,0.39638958863878504,3.807947176588889,4.507143064099161,1.4907884894416696,5.05,0.0,1.05,5.05,0.0,1.05,5.999750426853494,-3.435117049738325,0.39641863717584896,3.78811988665963,4.496200195010467,1.5018916934528306,0.004474833939665699,0.0013653489373234796,7.328279525120347e-05,0.005206818532346259,0.002427894773488981,0.007447873450726275
1,ZeroGuess + lmfit (dual_annealing),0.001230001449584961,1.123086929321289,True,True,['Maximum number of iteration reached'],12162,6.026718993550662,-3.439813595575635,0.39638958863878504,3.807947176588889,4.507143064099161,1.4907884894416696,5.539189338684082,-3.368699073791504,0.5173563957214355,3.668466806411743,4.662847518920898,1.5275706052780151,5.999757206173078,-3.4351168336312274,0.39641807744458035,3.7881168454388474,4.496199972977892,1.501892630413561,0.004473709062333262,0.0013654117625584948,7.187072166336165e-05,0.005207617183336341,0.0024279440358647873,0.0074485019508367676
1,True + lmfit (dual_annealing),0.0005414485931396484,1.1285655498504639,True,True,['Maximum number of iteration reached'],12183,6.026718993550662,-3.439813595575635,0.39638958863878504,3.807947176588889,4.507143064099161,1.4907884894416696,6.026718993550662,-3.439813595575635,0.39638958863878504,3.807947176588889,4.507143064099161,1.4907884894416696,5.999741378024801,-3.4351172795544915,0.3964184945766693,3.788121016075041,4.496203443822766,1.5018927757561034,0.004476335391567182,0.0013652821266780316,7.29230502332369e-05,0.005206521938050541,0.0024271739593829957,0.0074485994445747964
2,Simple + lmfit (least_squares),0.0005335807800292969,0.031169652938842773,True,False,`ftol` termination condition is satisfied.,254,7.10991852018085,-4.7941550570419755,1.9428287191077893,0.6750277604651747,3.6617614577493516,1.2421185223120967,5.05,0.0,1.05,5.05,0.0,1.05,0.9837964339869887,-4.858786657589343,1.6450581169389238,6.111673918488879,-4.780975037308449,1.999999999999139,0.8616304207714093,0.013481332951972945,0.1532665227975483,8.053959372392637,2.3056489595166054,0.6101523035630376
2,ZeroGuess + lmfit (least_squares),0.0011987686157226562,0.009500980377197266,True,True,`ftol` termination condition is satisfied.,70,7.10991852018085,-4.7941550570419755,1.9428287191077893,0.6750277604651747,3.6617614577493516,1.2421185223120967,6.456695556640625,-4.686697006225586,1.8367016315460205,0.6905972957611084,0.5125751495361328,1.5567659139633179,7.087333567424926,-4.793770160688282,1.9484426679405213,0.6472324128231,3.5941780584415106,1.2661843105443276,0.003176541713075724,8.028450250654991e-05,0.002889574761541583,0.04117659934892216,0.01845652702603411,0.019374792179601693
2,True + lmfit (least_squares),0.00049591064453125,0.0059413909912109375,True,True,`ftol` termination condition is satisfied.,35,7.10991852018085,-4.7941550570419755,1.9428287191077893,0.6750277604651747,3.6617614577493516,1.2421185223120967,7.10991852018085,-4.7941550570419755,1.9428287191077893,0.6750277604651747,3.6617614577493516,1.2421185223120967,7.087333564104735,-4.793770159900733,1.9484426699420585,0.6472323556591119,3.5941788475230214,1.2661845331841393,0.0031765421800559325,8.028466677922853e-05,0.002889575791759604,0.041176684032829175,0.018456311533703463,0.019374971421604527
2,Simple + lmfit (dual_annealing),0.0005295276641845703,1.1661417484283447,True,True,['Maximum number of iteration reached'],12449,7.10991852018085,-4.7941550570419755,1.9428287191077893,0.6750277604651747,3.6617614577493516,1.2421185223120967,5.05,0.0,1.05,5.05,0.0,1.05,7.087333659325329,-4.7937701932340815,1.9484426446465184,0.6472322663754962,3.5941775610047424,1.2661847095767484,0.003176528787413836,8.02777138650801e-05,0.0028895627718058337,0.04117681629941263,0.01845666287234031,0.019375113431087533
