param_set,method,estimation_time,fitting_time,fit_success,param_success,fit_message,fit_nfev,true_frequency,true_phase,true_position,true_width,initial_frequency,initial_phase,initial_position,initial_width,fitted_frequency,fitted_phase,fitted_position,fitted_width,error_frequency,error_phase,error_position,error_width
1,Standard lmfit (least_squares),0.00048422813415527344,0.019212722778320312,True,False,`ftol` termination condition is satisfied.,116,0.40581311290499433,5.9735141613602165,12.31993941811405,1.8361096041714062,0.525,3.141592653589793,10.0,1.55,0.27843643678224,6.283185307179585,10.054092657791317,0.5235162707442689,0.3138801385961491,0.04928569359008367,0.1839170375295231,0.7148774400205158
1,ZeroGuess + lmfit (least_squares),0.001237630844116211,0.008607864379882812,True,True,`ftol` termination condition is satisfied.,45,0.40581311290499433,5.9735141613602165,12.31993941811405,1.8361096041714062,0.41266870498657227,0.3893166482448578,12.548761367797852,1.9694777727127075,0.4061444725817757,1.4843574632748377e-15,12.451482379167354,1.8543325181562194,0.0008165327000139581,0.04928569359008409,0.010677240901030408,0.009924741934475479
1,True + lmfit (least_squares),0.00047087669372558594,0.005953788757324219,True,True,`ftol` termination condition is satisfied.,25,0.40581311290499433,5.9735141613602165,12.31993941811405,1.8361096041714062,0.40581311290499433,5.9735141613602165,12.31993941811405,1.8361096041714062,0.4060525735346707,5.988275593586558,12.338467840938344,1.851461364945865,0.0005900761263287513,0.0023493549059383076,0.0015039378194548717,0.008361026345911834
1,Standard lmfit (dual_annealing),0.00041747093200683594,0.7855706214904785,True,True,['Maximum number of iteration reached'],8121,0.40581311290499433,5.9735141613602165,12.31993941811405,1.8361096041714062,0.525,3.141592653589793,10.0,1.55,0.4061444655332137,0.0,12.451482384446136,1.8543324335285924,0.0008165153310286106,0.049285693590083814,0.010677241329505068,0.009924695843748261
1,ZeroGuess + lmfit (dual_annealing),0.0011949539184570312,0.84478759765625,True,True,['Maximum number of iteration reached'],8376,0.40581311290499433,5.9735141613602165,12.31993941811405,1.8361096041714062,0.41266870498657227,0.3893166482448578,12.548761367797852,1.9694777727127075,0.406052621198979,5.988277062278266,12.33846839194519,1.8514607375375303,0.0005901935801683694,0.002349588655483483,0.0015039825442564137,0.008360684640638133
1,True + lmfit (dual_annealing),0.0004477500915527344,0.8012223243713379,True,True,['Maximum number of iteration reached'],8196,0.40581311290499433,5.9735141613602165,12.31993941811405,1.8361096041714062,0.40581311290499433,5.9735141613602165,12.31993941811405,1.8361096041714062,0.40605258068230554,5.988275740714086,12.338467892761688,1.8514617115401242,0.0005900937394481653,0.002349378322011644,0.001503942025915803,0.008361215111472607
2,Standard lmfit (least_squares),0.0004260540008544922,0.020122528076171875,True,False,`ftol` termination condition is satisfied.,126,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.525,3.141592653589793,10.0,1.55,0.09018662816609786,9.206029341390217e-18,9.643539956992377,0.9709698167492283,0.5450122550359636,0.15599452033620265,0.7279740430876394,0.6282530749928423
2,ZeroGuess + lmfit (least_squares),0.0011603832244873047,0.007218837738037109,True,True,`ftol` termination condition is satisfied.,40,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.21714277565479279,0.8967259526252747,5.7668962478637695,2.3948516845703125,0.19717489187430076,0.9795510874374288,5.577202431835092,2.6017054073932724,0.0052609656035506255,9.412275949447029e-05,0.0006511013345806297,0.0039072602575708016
2,True + lmfit (least_squares),0.0005028247833251953,0.004957914352416992,True,True,`ftol` termination condition is satisfied.,20,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.19717490014890837,0.979552043079436,5.577203209959714,2.601704377579424,0.005260923858503344,9.397066434519905e-05,0.0006509619066157965,0.003907654533607889
2,Standard lmfit (dual_annealing),0.0004563331604003906,0.8083090782165527,True,True,['Maximum number of iteration reached'],8261,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.525,3.141592653589793,10.0,1.55,0.19717488276476497,0.9795517137396774,5.577202906089107,2.6017055087832386,0.005261011560775462,9.402308039573307e-05,0.0006510163555551959,0.003907221439259962
2,ZeroGuess + lmfit (dual_annealing),0.001237630844116211,0.81009840965271,True,True,['Maximum number of iteration reached'],8271,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.21714277565479279,0.8967259526252747,5.7668962478637695,2.3948516845703125,0.1971748869459291,0.9795506891540621,5.5772021042007065,2.601705500065833,0.005260990466978291,9.418614826103689e-05,0.0006511600416234913,0.003907224776818576
2,True + lmfit (dual_annealing),0.00041604042053222656,0.8176741600036621,True,True,['Maximum number of iteration reached'],8281,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.19717473889857046,0.9795505699668463,5.577201703718769,2.601702765076523,0.005261737359674357,9.420511749557902e-05,0.0006512318018272778,0.003908271898828378
3,Standard lmfit (least_squares),0.0004203319549560547,0.02100515365600586,True,False,`ftol` termination condition is satisfied.,150,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.525,3.141592653589793,10.0,1.55,0.621732905400684,7.014534183614655e-38,8.886754431020265,2.9999999999999996,0.0010846698322825798,0.29192742220395446,0.7070724403809658,0.02995855158129593
3,ZeroGuess + lmfit (least_squares),0.0012831687927246094,0.00905609130859375,True,True,`ftol` termination condition is satisfied.,55,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.594009280204773,2.998591423034668,5.2024664878845215,2.803457260131836,0.6195827632633364,4.291805134419371,5.166410226091799,2.8882857439173986,0.0023773864831571905,0.02501057586602635,0.007575084793789232,0.008395132880643306
3,True + lmfit (least_squares),0.0005128383636474609,0.00543212890625,True,True,`ftol` termination condition is satisfied.,25,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.6195827632554086,4.29180533754266,5.166410278433395,2.8882857646880873,0.0023773864959221068,0.02501054353795087,0.007575074739398944,0.008395125749660481
3,Standard lmfit (dual_annealing),0.0004222393035888672,0.811607837677002,True,True,['Maximum number of iteration reached'],8261,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.525,3.141592653589793,10.0,1.55,0.6195827577957661,4.291798906399242,5.1664086273474705,2.8882858907948785,0.0023773952867780805,0.025011567086215547,0.0075753918994263675,0.008395082454737801
3,ZeroGuess + lmfit (dual_annealing),0.0011870861053466797,0.8523678779602051,True,True,['Maximum number of iteration reached'],8471,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.594009280204773,2.998591423034668,5.2024664878845215,2.803457260131836,0.6195827286602438,4.291799049130484,5.166408793678317,2.8882846751521747,0.0023774421994064727,0.02501154436983286,0.00757535994863861,0.00839549980860396
3,True + lmfit (dual_annealing),0.0004267692565917969,0.8256523609161377,True,False,['Maximum number of iteration reached'],8426,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.6195539644403225,0.0,5.6759426720543935,2.8802672044810866,0.002423756974372907,0.29192742220395446,0.09030190761487679,0.011148053968517082
4,Standard lmfit (least_squares),0.00046133995056152344,0.015651464462280273,True,False,`ftol` termination condition is satisfied.,110,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.525,3.141592653589793,10.0,1.55,0.08414350674584993,3.1683573841769777,9.613421490933831,0.18870287654923354,0.8999269096446036,0.2919206284951971,0.40995445360595106,0.7013595246456633
4,ZeroGuess + lmfit (least_squares),0.001257181167602539,0.0072786808013916016,True,True,`ftol` termination condition is satisfied.,40,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8722481727600098,2.098201036453247,7.069593906402588,0.79938805103302,0.8378175541794928,1.3085834814119066,6.820074343640189,0.6352402838477639,0.0035714573438927065,0.0040715811631698825,0.0002676158335264218,0.00532892662621395
4,True + lmfit (least_squares),0.00043702125549316406,0.005420207977294922,True,True,`ftol` termination condition is satisfied.,25,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8378175198990501,1.308582624814543,6.8200741829857545,0.6352402476769946,0.003571498114119348,0.004071717494874556,0.0002675922711104982,0.005328869382488121
4,Standard lmfit (dual_annealing),0.00044727325439453125,0.7951700687408447,True,True,['Maximum number of iteration reached'],8181,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.525,3.141592653589793,10.0,1.55,0.837817623031,1.3085824182969836,6.820074007816906,0.6352396003851728,0.00357137545779864,0.00407175036316495,0.000267566579935088,0.005327844980842036
4,ZeroGuess + lmfit (dual_annealing),0.001230001449584961,0.8111228942871094,True,True,['Maximum number of iteration reached'],8251,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8722481727600098,2.098201036453247,7.069593906402588,0.79938805103302,0.8378174766516128,1.308576206650298,6.820072907054174,0.6352403022141513,0.003571549548922433,0.004072738977439717,0.0002674051363409895,0.005328955692790821
4,True + lmfit (dual_annealing),0.0004787445068359375,0.8502709865570068,True,True,['Maximum number of iteration reached'],8526,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8378174837849882,1.3085818741347053,6.820074061389987,0.6352400528208382,0.003571541065095776,0.0040718369692813935,0.0002675744372421183,0.005328561003854754
5,Standard lmfit (least_squares),0.00046634674072265625,0.009148597717285156,True,True,`ftol` termination condition is satisfied.,50,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.525,3.141592653589793,10.0,1.55,0.3437082193555837,3.2798594598920943,9.308796274164933,0.9329546592776803,0.0137984447955249,0.002750585943696987,0.0011431910727681264,0.012291216974420224
5,ZeroGuess + lmfit (least_squares),0.001172780990600586,0.005422115325927734,True,True,`ftol` termination condition is satisfied.,25,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.3485490381717682,3.0595767498016357,9.240365982055664,0.8891777992248535,0.3437083009687886,3.2798598071197502,9.308796482887432,0.9329543475053258,0.013798685521046024,0.0027505306806991626,0.0011431686763289947,0.012291547044364965
5,True + lmfit (least_squares),0.00042438507080078125,0.0053250789642333984,True,True,`ftol` termination condition is satisfied.,25,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.3437082742644271,3.279859683092234,9.308796433053034,0.9329542794089214,0.013798606754119215,0.0027505504202914545,0.0011431740236828563,0.012291619137275432
