param_set,method,estimation_time,fitting_time,fit_success,param_success,fit_message,fit_nfev,true_frequency,true_phase,true_position,true_width,initial_frequency,initial_phase,initial_position,initial_width,fitted_frequency,fitted_phase,fitted_position,fitted_width,error_frequency,error_phase,error_position,error_width
2,ZeroGuess + lmfit (dual_annealing),0.0011506080627441406,0.7971062660217285,True,True,['Maximum number of iteration reached'],8406,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.13830767571926117,1.2053062915802002,5.376242637634277,2.4002323150634766,0.19793055729819,1.028813682939678,5.627195633565653,2.6382652577473706,0.0014486653307269686,0.007746262824225044,0.008306911522369835,0.01009009755254124
2,True + lmfit (dual_annealing),0.00042557716369628906,0.7600762844085693,True,True,['Maximum number of iteration reached'],8106,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.19821770842031466,0.9801424781769557,5.580836121681995,2.611910822747312,0.19793083425726607,1.0288125244941968,5.627193564579873,2.6382577837149648,0.00144726808383985,0.007746078451900425,0.00830654079193896,0.010087236033556452
3,Standard lmfit (least_squares),0.0004448890686035156,0.02005934715270996,True,False,`ftol` termination condition is satisfied.,145,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.525,3.141592653589793,10.0,1.55,0.6229464578235812,3.545768151079219e-38,8.879094412043745,2.9999999999999996,0.0030386740615057127,0.29192742220395446,0.7056010137325633,0.02995855158129593
3,ZeroGuess + lmfit (least_squares),0.0011477470397949219,0.010177135467529297,True,False,`ftol` termination condition is satisfied.,65,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.5510061979293823,0.43926629424095154,5.337273597717285,2.613203525543213,0.6195047780505651,1.4400901923401047e-15,5.67310617838684,2.9080213033540905,0.0025029545531447227,0.29192742220395473,0.08975704050903063,0.0016195301432893766
3,True + lmfit (least_squares),0.0004374980926513672,0.005899667739868164,True,True,`ftol` termination condition is satisfied.,25,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.6195594475938676,4.521007074331665,5.222151946660036,2.9263633438120182,0.0024149282620614804,0.011468045837266886,0.003132441300248485,0.004677650331074892
3,Standard lmfit (dual_annealing),0.00044274330139160156,0.80556321144104,True,True,['Maximum number of iteration reached'],8426,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.525,3.141592653589793,10.0,1.55,0.6195594436061435,4.521001249770721,5.222150456052037,2.926362948861585,0.0024149346829047077,0.011467118829601202,0.0031321549667108666,0.004677514736882833
3,ZeroGuess + lmfit (dual_annealing),0.001150369644165039,0.8117156028747559,True,True,['Maximum number of iteration reached'],8296,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.5510061979293823,0.43926629424095154,5.337273597717285,2.613203525543213,0.6195594412869604,4.520998072506677,5.222149676651185,2.9263633384629824,0.002414938417142667,0.011466613152323113,0.003132005250217033,0.004677648494646475
3,True + lmfit (dual_annealing),0.00047969818115234375,0.8534905910491943,True,True,['Maximum number of iteration reached'],8601,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.6210592611560484,4.448951217224888,5.2058449429580245,2.9127385712697835,0.6195594418044801,4.521000515572658,5.222150261508722,2.9263633936988844,0.00241493758385714,0.01146700197835037,0.0031321175965400446,0.004677667458209707
4,Standard lmfit (least_squares),0.0004527568817138672,0.021193742752075195,True,False,`ftol` termination condition is satisfied.,139,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.525,3.141592653589793,10.0,1.55,0.08906954066767356,3.1326215939846205,10.097400938133978,0.10000109073448257,0.8940683062084362,0.28623310084078857,0.48093739944652786,0.8417386432097856
4,ZeroGuess + lmfit (least_squares),0.0011639595031738281,0.007188320159912109,True,True,`ftol` termination condition is satisfied.,40,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8730508685112,1.8137049674987793,7.104257583618164,0.5738673806190491,0.8343010436840745,1.344808430532707,6.8153629714612425,0.6453378311301542,0.007753694169446037,0.0016937985526579145,0.00042337854267623617,0.021309267654768253
4,True + lmfit (least_squares),0.0005011558532714844,0.005338430404663086,True,True,`ftol` termination condition is satisfied.,25,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8343010291011727,1.3448087718362496,6.815363038194907,0.6453378599432996,0.0077537115131023045,0.0016938528728038043,0.0004233687551694674,0.021309313254345767
4,Standard lmfit (dual_annealing),0.00043511390686035156,0.774787425994873,True,True,['Maximum number of iteration reached'],8206,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.525,3.141592653589793,10.0,1.55,0.8343010321024986,1.3448085816928177,6.815363000324843,0.6453379272150064,0.007753707943581896,0.0016938226105367227,0.00042337430939030696,0.021309419718300384
4,ZeroGuess + lmfit (dual_annealing),0.0011358261108398438,0.7753069400787354,True,True,['Maximum number of iteration reached'],8231,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8730508685112,1.8137049674987793,7.104257583618164,0.5738673806190491,0.8343007447076397,1.3448088632826938,6.815363094034905,0.6453374223036928,0.007754049746446974,0.0016938674269574262,0.0004233605653846692,0.021308620647520732
4,True + lmfit (dual_annealing),0.0004220008850097656,0.7837827205657959,True,True,['Maximum number of iteration reached'],8216,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8408205087604007,1.3341659803533248,6.818249672071007,0.631873078574958,0.8343010195922774,1.3448081883782177,6.8153629322833105,0.6453379423319133,0.007753722822169016,0.0016937600125739426,0.0004233842887157469,0.021309443642261477
5,Standard lmfit (least_squares),0.0004203319549560547,0.00819706916809082,True,True,`ftol` termination condition is satisfied.,50,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.525,3.141592653589793,10.0,1.55,0.33392859173509165,3.306295607682021,9.323061839700724,0.9089976697118386,0.015047450396981625,0.0014568576533777581,0.00038753930836274344,0.037654216959172114
5,ZeroGuess + lmfit (least_squares),0.0012192726135253906,0.0060346126556396484,True,True,`ftol` termination condition is satisfied.,30,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.3347127437591553,3.0255355834960938,9.119546890258789,0.8515735268592834,0.33392864352135143,3.3062952180216993,9.323061655561034,0.9089970850056288,0.015047297648729849,0.001456795637011419,0.000387519549719639,0.0376548359811719
5,True + lmfit (least_squares),0.0004203319549560547,0.005305051803588867,True,True,`ftol` termination condition is satisfied.,25,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.33392873266807727,3.30629577088762,9.32306192000461,0.9089973984484672,0.015047034702408172,0.0014568836283555496,0.0003875479251678769,0.03765450414270436
5,Standard lmfit (dual_annealing),0.00045680999755859375,0.790827751159668,True,True,['Maximum number of iteration reached'],8276,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.525,3.141592653589793,10.0,1.55,0.33392871945794206,3.3062952088492636,9.323061680153142,0.908997756382107,0.015047073666895418,0.001456794177172937,0.0003875221885134964,0.03765412520231718
5,ZeroGuess + lmfit (dual_annealing),0.0011758804321289062,0.7709457874298096,True,True,['Maximum number of iteration reached'],8171,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.3347127437591553,3.0255355834960938,9.119546890258789,0.8515735268592834,0.33392881783662165,3.3062958166009095,9.323062513825537,0.9089969847717595,0.015046783490092088,0.0014568909038515541,0.0003876116436185123,0.037654942097661154
5,True + lmfit (dual_annealing),0.00042939186096191406,0.79964280128479,True,True,['Maximum number of iteration reached'],8366,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.3390301308115608,3.297141901079666,9.319450186421157,0.9445645065743214,0.3339286708076365,3.30629526140413,9.323061637054527,0.908997161904009,0.015047217165366913,0.0014568025415396823,0.00038751756392582296,0.03765475456970695
6,Standard lmfit (least_squares),0.00044727325439453125,0.014945268630981445,True,False,`ftol` termination condition is satisfied.,90,0.6312602499862605,0.8764657756906659,7.921446485352181,1.162449345551706,0.525,3.141592653589793,10.0,1.55,0.6465341028243544,5.094769254219188e-32,9.252639603064143,1.42311007341034,0.024195809633865497,0.13949386065204183,0.1680492470880813,0.22423405274052838
6,ZeroGuess + lmfit (least_squares),0.0011920928955078125,0.013817548751831055,True,True,`ftol` termination condition is satisfied.,95,0.6312602499862605,0.8764657756906659,7.921446485352181,1.162449345551706,0.6215334534645081,2.9261646270751953,7.708230972290039,1.1621114015579224,0.6303124123739305,0.7475663099120397,7.900919034204772,1.146407934325413,0.0015015005496553937,0.020514987140572965,0.0025913766109973402,0.013799664723179514
6,True + lmfit (least_squares),0.0004458427429199219,0.005964994430541992,True,True,`ftol` termination condition is satisfied.,30,0.6312602499862605,0.8764657756906659,7.921446485352181,1.162449345551706,0.6312602499862605,0.8764657756906659,7.921446485352181,1.162449345551706,0.6303124284210105,0.7475679285195121,7.900919431195889,1.146408186168327,0.0015014751289513363,0.020514729531192794,0.002591326495009413,0.013799448074673459
6,Standard lmfit (dual_annealing),0.000423431396484375,0.7712979316711426,True,True,['Maximum number of iteration reached'],8131,0.6312602499862605,0.8764657756906659,7.921446485352181,1.162449345551706,0.525,3.141592653589793,10.0,1.55,0.6303124662558268,0.7475580396189615,7.90091695205715,1.1464069558142684,0.0015014151935819212,0.020516303398597172,0.0025916394604183603,0.013800506489875242
6,ZeroGuess + lmfit (dual_annealing),0.0011506080627441406,0.8178842067718506,True,True,['Maximum number of iteration reached'],8271,0.6312602499862605,0.8764657756906659,7.921446485352181,1.162449345551706,0.6215334534645081,2.9261646270751953,7.708230972290039,1.1621114015579224,0.6303123757950839,0.7475626224067535,7.900918189724094,1.14640768071545,0.001501558495402206,0.02051557402526693,0.0025914832178752425,0.013799882891793914
6,True + lmfit (dual_annealing),0.00042319297790527344,0.7885572910308838,True,True,['Maximum number of iteration reached'],8246,0.6312602499862605,0.8764657756906659,7.921446485352181,1.162449345551706,0.6312602499862605,0.8764657756906659,7.921446485352181,1.162449345551706,0.6303124412504184,0.7475658056422666,7.900918877622023,1.1464079686478956,0.0015014548054668943,0.0205150673976,0.0025913963779363356,0.013799635197176712
7,Standard lmfit (least_squares),0.0004706382751464844,0.034586191177368164,True,False,`ftol` termination condition is satisfied.,260,0.4832664850061841,4.933406064175189,6.996737821583597,1.5912798713994738,0.525,3.141592653589793,10.0,1.55,0.4984652650255252,4.84955633223406e-40,9.42783299059208,1.9993356842007097,0.03145010152969043,0.21482403860698637,0.3474612356502797,0.25643246052145774
7,ZeroGuess + lmfit (least_squares),0.0011432170867919922,0.00871729850769043,True,True,`ftol` termination condition is satisfied.,55,0.4832664850061841,4.933406064175189,6.996737821583597,1.5912798713994738,0.49016228318214417,2.036386013031006,6.756867408752441,1.3815406560897827,0.48442526065681624,4.958782604057354,7.0058690213098584,1.559881398037598,0.002397798495414661,0.0040388017608150835,0.0013050652974438035,0.019731584573027934
7,True + lmfit (least_squares),0.000457763671875,0.005131959915161133,True,True,`ftol` termination condition is satisfied.,25,0.4832664850061841,4.933406064175189,6.996737821583597,1.5912798713994738,0.4832664850061841,4.933406064175189,6.996737821583597,1.5912798713994738,0.4844252064345955,4.958780836395911,7.005868482882678,1.5598825811568502,0.0023976862959917845,0.004038520428758717,0.0013049883434126674,0.019730841071351462
7,Standard lmfit (dual_annealing),0.00042819976806640625,0.785137414932251,True,True,['Maximum number of iteration reached'],8211,0.4832664850061841,4.933406064175189,6.996737821583597,1.5912798713994738,0.525,3.141592653589793,10.0,1.55,0.48442519520165417,4.95878116366349,7.005868607349938,1.5598817709582253,0.0023976630522086887,0.00403857251501167,0.0013050061327400345,0.019731350220395207
7,ZeroGuess + lmfit (dual_annealing),0.001149892807006836,0.8017585277557373,True,True,['Maximum number of iteration reached'],8386,0.4832664850061841,4.933406064175189,6.996737821583597,1.5912798713994738,0.49016228318214417,2.036386013031006,6.756867408752441,1.3815406560897827,0.4844247047338776,4.958775779375295,7.0058676824797645,1.5598780566229478,0.0023966481509238354,0.004037715578930428,0.0013048739468275537,0.019733684401417876
7,True + lmfit (dual_annealing),0.0004591941833496094,0.8095541000366211,True,True,['Maximum number of iteration reached'],8251,0.4832664850061841,4.933406064175189,6.996737821583597,1.5912798713994738,0.4832664850061841,4.933406064175189,6.996737821583597,1.5912798713994738,0.48442531007150885,4.958769620549403,7.005863915613663,1.5598777231835597,0.0023979007468518053,0.004036735371346082,0.001304335572202441,0.019733893943054196
8,Standard lmfit (least_squares),0.0004410743713378906,0.009057998657226562,True,True,`ftol` termination condition is satisfied.,50,0.6127938404189404,0.29185655071471744,11.075448519014383,0.5945199586931454,0.525,3.141592653589793,10.0,1.55,0.6046254406584703,6.283185307179577,10.996615589888814,0.5975881119916144,0.01332976805851318,0.04645041271999915,0.0071178091785835,0.0051607237967473876
8,ZeroGuess + lmfit (least_squares),0.001165628433227539,0.007281303405761719,True,True,`ftol` termination condition is satisfied.,40,0.6127938404189404,0.29185655071471744,11.075448519014383,0.5945199586931454,0.5750453472137451,0.9105855822563171,11.135176658630371,0.8294617533683777,0.6040770462047659,0.3665939974673288,11.08471560821639,0.5971787129283755,0.01422467661916313,0.011894834084745417,0.000836723604113842,0.004472102570070963
8,True + lmfit (least_squares),0.0004611015319824219,0.004793405532836914,True,True,`ftol` termination condition is satisfied.,20,0.6127938404189404,0.29185655071471744,11.075448519014383,0.5945199586931454,0.6127938404189404,0.29185655071471744,11.075448519014383,0.5945199586931454,0.6040770124618666,0.36659286463702845,11.084715313083514,0.5971783645380588,0.014224731683194502,0.011894653789203433,0.0008366969566263065,0.00447151656734454
8,Standard lmfit (dual_annealing),0.0004138946533203125,0.7764072418212891,True,True,['Maximum number of iteration reached'],8201,0.6127938404189404,0.29185655071471744,11.075448519014383,0.5945199586931454,0.525,3.141592653589793,10.0,1.55,0.6040770131398532,0.3665934107555813,11.084715448422559,0.5971786908663276,0.014224730576808453,0.011894740706670629,0.0008367091763612118,0.004472065461059493
8,ZeroGuess + lmfit (dual_annealing),0.0011742115020751953,0.7654569149017334,True,True,['Maximum number of iteration reached'],8136,0.6127938404189404,0.29185655071471744,11.075448519014383,0.5945199586931454,0.5750453472137451,0.9105855822563171,11.135176658630371,0.8294617533683777,0.6040770261426828,0.36659325383814584,11.084715413654402,0.5971787680220717,0.014224709357878474,0.011894715732485123,0.0008367060371514278,0.004472195239283081
8,True + lmfit (dual_annealing),0.0004127025604248047,0.8081343173980713,True,True,['Maximum number of iteration reached'],8256,0.6127938404189404,0.29185655071471744,11.075448519014383,0.5945199586931454,0.6127938404189404,0.29185655071471744,11.075448519014383,0.5945199586931454,0.6040767725984143,0.36659402164911803,11.084715554849652,0.5971795232733587,0.014225123109211707,0.011894837933396707,0.0008367187856418413,0.00447346559408936
9,Standard lmfit (least_squares),0.0004360675811767578,0.019260644912719727,True,True,`ftol` termination condition is satisfied.,140,0.11179901333601554,5.962023665865352,14.656320330745594,2.4443523095377375,0.525,3.141592653589793,10.0,1.55,0.11232101272002247,5.933413392639545,14.600612707479705,2.4386573107627605,0.0046690875744855335,0.004553466407096873,0.003800928337314437,0.0023298600421696332
9,ZeroGuess + lmfit (least_squares),0.0011649131774902344,0.006428956985473633,True,True,`ftol` termination condition is satisfied.,35,0.11179901333601554,5.962023665865352,14.656320330745594,2.4443523095377375,0.10863000154495239,5.681119918823242,14.729718208312988,2.632209539413452,0.11232101318671385,5.933413426797376,14.600612751985802,2.4386573071978708,0.004669091748863876,0.004553460970709187,0.0038009253006657025,0.0023298615005885783
9,True + lmfit (least_squares),0.0004172325134277344,0.00521397590637207,True,True,`ftol` termination condition is satisfied.,25,0.11179901333601554,5.962023665865352,14.656320330745594,2.4443523095377375,0.11179901333601554,5.962023665865352,14.656320330745594,2.4443523095377375,0.11232101290049315,5.933413476608301,14.600612808725655,2.438657219074241,0.004669089188727687,0.0045534530430542276,0.003800921429308334,0.002329897552523229
9,Standard lmfit (dual_annealing),0.00046133995056152344,0.7865200042724609,True,True,['Maximum number of iteration reached'],8311,0.11179901333601554,5.962023665865352,14.656320330745594,2.4443523095377375,0.525,3.141592653589793,10.0,1.55,0.11232106229728687,5.933413276925109,14.600612454842215,2.438657692057657,0.004669531024413449,0.0045534848236212485,0.0038009455747576625,0.002329704052014263
9,ZeroGuess + lmfit (dual_annealing),0.001146554946899414,0.8084611892700195,True,True,['Maximum number of iteration reached'],8266,0.11179901333601554,5.962023665865352,14.656320330745594,2.4443523095377375,0.10863000154495239,5.681119918823242,14.729718208312988,2.632209539413452,0.11232101616743545,5.933413348736107,14.600612713473335,2.438657178948383,0.004669118410294161,0.0045534733945459425,0.00380092792836933,0.0023299139682657695
9,True + lmfit (dual_annealing),0.00040721893310546875,0.9128909111022949,True,True,['Maximum number of iteration reached'],8156,0.11179901333601554,5.962023665865352,14.656320330745594,2.4443523095377375,0.11179901333601554,5.962023665865352,14.656320330745594,2.4443523095377375,0.11232101082930673,5.93341335891341,14.60061274973847,2.4386572789759975,0.004669070662746509,0.0045534717747779336,0.003800925454000998,0.002329873046335553
10,Standard lmfit (least_squares),0.0004210472106933594,0.009945869445800781,True,True,`ftol` termination condition is satisfied.,60,0.33938308071470213,0.6136919916460806,11.842330265121568,1.376442231844844,0.525,3.141592653589793,10.0,1.55,0.34079286233227385,6.28318530717955,11.570055870958306,1.3194849411419074,0.004153953740424759,0.09767211400638973,0.022991623106912773,0.04138008075108009
10,ZeroGuess + lmfit (least_squares),0.001111745834350586,0.006340980529785156,True,True,`ftol` termination condition is satisfied.,35,0.33938308071470213,0.6136919916460806,11.842330265121568,1.376442231844844,0.372371643781662,0.6633400917053223,11.493131637573242,1.2070059776306152,0.33954181678295925,0.5202950307035387,11.798649507081095,1.3140738193362989,0.00046771945119607834,0.014864588003766228,0.0036885272630103275,0.04531131860503348
10,True + lmfit (least_squares),0.00041174888610839844,0.0067365169525146484,True,True,`ftol` termination condition is satisfied.,25,0.33938308071470213,0.6136919916460806,11.842330265121568,1.376442231844844,0.33938308071470213,0.6136919916460806,11.842330265121568,1.376442231844844,0.3395418119303738,0.5202947202141911,11.79864935844047,1.3140738736451067,0.0004677051529422162,0.014864637419680672,0.0036885398146468563,0.04531127914910381
10,Standard lmfit (dual_annealing),0.0004115104675292969,0.7673494815826416,True,True,['Maximum number of iteration reached'],8181,0.33938308071470213,0.6136919916460806,11.842330265121568,1.376442231844844,0.525,3.141592653589793,10.0,1.55,0.33954179949412616,0.5202941671102485,11.798649088604316,1.3140739481161394,0.0004676685092544501,0.014864725448907188,0.00368856260037799,0.04531122504510224
10,ZeroGuess + lmfit (dual_annealing),0.0011126995086669922,0.7952847480773926,True,True,['Maximum number of iteration reached'],8281,0.33938308071470213,0.6136919916460806,11.842330265121568,1.376442231844844,0.372371643781662,0.6633400917053223,11.493131637573242,1.2070059776306152,0.33954180267233647,0.5202937119094923,11.798648829206728,1.3140741158552436,0.00046767787392371806,0.014864797896357636,0.003688584504647002,0.045311103180849396
10,True + lmfit (dual_annealing),0.00040602684020996094,0.8166253566741943,True,True,['Maximum number of iteration reached'],8351,0.33938308071470213,0.6136919916460806,11.842330265121568,1.376442231844844,0.33938308071470213,0.6136919916460806,11.842330265121568,1.376442231844844,0.3395418099920819,0.5202939863775607,11.798648970269728,1.314073760691845,0.0004676994417208088,0.014864754213407813,0.0036885725928867026,0.045311361210856375
11,Standard lmfit (least_squares),0.00044727325439453125,0.015681743621826172,True,False,`ftol` termination condition is satisfied.,105,0.16593632310253986,3.1112882860657196,5.343885211152184,2.737029166028468,0.525,3.141592653589793,10.0,1.55,0.0500000000000084,2.853680113006308,9.895757014315226,0.6253044925829603,0.6986795954909099,0.04099961412327777,0.8517907146777246,0.7715389735907344
11,ZeroGuess + lmfit (least_squares),0.0011777877807617188,0.005905866622924805,True,True,`ftol` termination condition is satisfied.,30,0.16593632310253986,3.1112882860657196,5.343885211152184,2.737029166028468,0.16770130395889282,3.1193246841430664,5.309035778045654,2.525651216506958,0.16497588958978854,3.1090399656440657,5.344421502027112,2.726360918076269,0.005787964291325336,0.0003578313087606733,0.00010035598702772008,0.003897747267223734
11,True + lmfit (least_squares),0.00046634674072265625,0.0047681331634521484,True,True,`ftol` termination condition is satisfied.,20,0.16593632310253986,3.1112882860657196,5.343885211152184,2.737029166028468,0.16593632310253986,3.1112882860657196,5.343885211152184,2.737029166028468,0.16497588949884462,3.1090400122787383,5.344421532349435,2.7263610517239028,0.0057879648393905055,0.0003578238866220146,0.0001003616612370492,0.0038976984377718936
11,Standard lmfit (dual_annealing),0.0004096031188964844,0.7635068893432617,True,True,['Maximum number of iteration reached'],8141,0.16593632310253986,3.1112882860657196,5.343885211152184,2.737029166028468,0.525,3.141592653589793,10.0,1.55,0.164975883061492,3.1090394140873023,5.344420960258205,2.7263611676111412,0.005788003633504434,0.00035791909174595984,0.00010025460593780837,0.0038976560972517737
11,ZeroGuess + lmfit (dual_annealing),0.0012557506561279297,0.7774357795715332,True,True,['Maximum number of iteration reached'],8206,0.16593632310253986,3.1112882860657196,5.343885211152184,2.737029166028468,0.16770130395889282,3.1193246841430664,5.309035778045654,2.525651216506958,0.16497588743687475,3.1090397657233444,5.3444212566923275,2.726361228391665,0.0057879772656624275,0.00035786312713169643,0.00010031007758640653,0.0038976338905013018
11,True + lmfit (dual_annealing),0.00040793418884277344,0.7775413990020752,True,True,['Maximum number of iteration reached'],8206,0.16593632310253986,3.1112882860657196,5.343885211152184,2.737029166028468,0.16593632310253986,3.1112882860657196,5.343885211152184,2.737029166028468,0.16497588114411343,3.109039778318005,5.344421281286166,2.726361201557935,0.005788015188410108,0.0003578611226292331,0.00010031467982562115,0.00389764369446329
12,Standard lmfit (least_squares),0.0003986358642578125,0.013119220733642578,True,False,`ftol` termination condition is satisfied.,95,0.29584098252001606,4.162750282731995,8.11711076089411,1.6081972614156514,0.525,3.141592653589793,10.0,1.55,0.2981032145844514,1.92161977321301e-27,9.201721515628059,1.7477853511639618,0.007646783907913308,0.3374777156460181,0.133620297502812,0.0867978655960618
12,ZeroGuess + lmfit (least_squares),0.0011532306671142578,0.0058934688568115234,True,True,`ftol` termination condition is satisfied.,30,0.29584098252001606,4.162750282731995,8.11711076089411,1.6081972614156514,0.2695009410381317,4.267589569091797,7.948253631591797,1.371322751045227,0.2934948861976022,4.148191607549106,8.106880662603277,1.619779583646072,0.007930261393906455,0.0023170851202261237,0.001260312763023866,0.007202053198514312
12,True + lmfit (least_squares),0.0004718303680419922,0.0053904056549072266,True,True,`ftol` termination condition is satisfied.,25,0.29584098252001606,4.162750282731995,8.11711076089411,1.6081972614156514,0.29584098252001606,4.162750282731995,8.11711076089411,1.6081972614156514,0.29349485304459794,4.148192292700757,8.106881062381357,1.6197801654093107,0.007930373457502254,0.0023169760749541042,0.0012602635117458113,0.0072024149471956785
12,Standard lmfit (dual_annealing),0.00041961669921875,0.9294826984405518,True,True,['Maximum number of iteration reached'],8191,0.29584098252001606,4.162750282731995,8.11711076089411,1.6081972614156514,0.525,3.141592653589793,10.0,1.55,0.29349490948744705,4.148192267080277,8.106881215611516,1.6197806517902498,0.007930182669705932,0.002316980152580134,0.001260244634319626,0.007202717385802402
12,ZeroGuess + lmfit (dual_annealing),0.001127004623413086,0.756220817565918,True,True,['Maximum number of iteration reached'],8101,0.29584098252001606,4.162750282731995,8.11711076089411,1.6081972614156514,0.2695009410381317,4.267589569091797,7.948253631591797,1.371322751045227,0.29349481805152133,4.148193414449824,8.106881676672645,1.6197799753865871,0.007930491740899994,0.0023167975430451876,0.001260187833181584,0.00720229678835527
